Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
"5101","Eastern Africa","6610","Agricultural land","5110","Area","1000 ha","281711.020000","282530.020000","284053.020000","284862.020000","285603.020000","286007.020000","286304.020000","286881.020000","287719.020000","288910.020000","290657.020000","291351.020000","291532.020000","291866.020000","292653.020000","293023.020000","293142.020000","294251.020000","293937.020000","293867.020000","294983.020000","295075.020000","295471.020000","295423.020000","297506.020000","297825.020000","297903.020000","298239.020000","298990.020000","285499.010000","286458.510000","287585.510000","270162.510000","271077.510000","272057.510000","272912.510000","274840.520000","276506.020000","279309.020000","281126.020000","282490.006000","283412.192000","285846.778000","289117.244000","290209.850000","291726.536000","292659.702000","294863.698000","296753.964000","297953.600000","300322.848000","330458.172500","331157.639000","331656.279500","332039.220000","332526.042500","332919.165000","333429.369500","333393.922000"
"5101","Eastern Africa","6620","Cropland","5110","Area","1000 ha","38771.000000","39565.000000","41093.000000","41906.000000","42615.000000","42994.000000","43266.000000","43820.000000","44609.000000","45745.000000","46437.000000","47076.000000","47202.000000","47491.000000","48213.000000","48518.000000","48610.000000","49695.000000","49356.000000","49288.000000","49382.000000","49464.000000","49834.000000","49791.000000","51839.000000","52019.000000","52077.000000","52370.000000","53105.000000","52831.000000","52989.500000","53052.500000","52790.500000","52872.500000","53011.500000","53113.500000","53576.500000","53696.000000","54776.000000","54889.000000","55491.400000","56298.000000","58386.000000","61406.880000","62682.900000","63826.250000","64796.480000","66926.140000","68663.970000","69832.120000","71999.840000","76491.442500","76663.075000","76955.687500","77132.200000","77307.312500","77478.725000","77806.497500","77771.070000"
"5101","Eastern Africa","6621","Arable land","5110","Area","1000 ha","35218.000000","35787.000000","37256.000000","37847.000000","38476.000000","38756.000000","38938.000000","39372.000000","40105.000000","41176.000000","41807.000000","42397.000000","42437.000000","42651.000000","43175.000000","43363.000000","43357.000000","44405.000000","44068.000000","43924.000000","43935.000000","43985.000000","44306.000000","44253.000000","46276.000000","46427.000000","46456.000000","46725.000000","47401.000000","47011.000000","47123.000000","47188.000000","47034.000000","47161.000000","47258.000000","47278.000000","47620.000000","47537.500000","48458.500000","48421.500000","48871.800000","49689.400000","51566.400000","54524.580000","55769.900000","56827.550000","57568.380000","59817.540000","61254.470000","62228.320000","64222.375000","65932.370000","65988.350000","66180.350000","66306.150000","66431.750000","66555.470000","66773.430000","66773.290000"
"5101","Eastern Africa","6650","Land under permanent crops","5110","Area","1000 ha","3553.000000","3778.000000","3837.000000","4059.000000","4139.000000","4238.000000","4328.000000","4448.000000","4504.000000","4569.000000","4630.000000","4679.000000","4765.000000","4840.000000","5038.000000","5155.000000","5253.000000","5290.000000","5288.000000","5364.000000","5447.000000","5479.000000","5528.000000","5538.000000","5563.000000","5592.000000","5621.000000","5645.000000","5704.000000","5820.000000","5866.500000","5864.500000","5756.500000","5711.500000","5753.500000","5835.500000","5956.500000","6158.500000","6317.500000","6467.500000","6619.600000","6608.600000","6819.600000","6882.300000","6913.000000","6998.700000","7228.100000","7108.600000","7409.500000","7603.800000","7777.427900","7834.360000","7985.300000","8121.200000","8207.200000","8292.000000","8374.980000","8520.080000","8520.080000"
"5101","Eastern Africa","6655","Land under perm. meadows and pastures","5110","Area","1000 ha","242940.020000","242965.020000","242960.020000","242956.020000","242988.020000","243013.020000","243038.020000","243061.020000","243110.020000","243165.020000","244220.020000","244275.020000","244330.020000","244375.020000","244440.020000","244505.020000","244532.020000","244556.020000","244581.020000","244579.020000","245601.020000","245611.020000","245637.020000","245632.020000","245667.020000","245806.020000","245826.020000","245869.020000","245885.020000","232668.010000","233469.010000","234533.010000","217372.010000","218205.010000","219046.010000","219799.010000","221264.020000","222810.020000","224533.020000","226237.020000","226998.606000","227114.192000","227460.778000","227710.364000","227526.950000","227900.286000","227863.222000","227937.558000","228089.994000","228121.480000","228323.008000","253966.730000","254494.564000","254700.592000","254907.020000","255218.730000","255440.440000","255622.872000","255622.852000"
"5101","Eastern Africa","6646","Forest land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"221153.870000","220177.178000","219200.486000","218223.794000","217247.102000","216270.410000","215293.718000","214317.026000","213340.334000","212363.642000","211386.950000","210391.161000","209395.372000","208399.583000","207403.794000","206408.005000","205412.216000","204416.427000","203420.638000","202424.849000","201429.060000","200366.254000","206460.448000","205397.642000","204334.836000","203272.030000","202039.116400","200895.770000","199791.308000","198581.670000"
"5101","Eastern Africa","6646","Forest land","72151","Carbon stock in living biomass","million tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11246.164700","11195.971000","11145.777200","11095.583500","11045.389700","10995.195900","10945.002200","10894.808400","10844.614700","10794.420900","10744.227200","10689.651300","10635.075500","10580.499700","10525.923900","10471.348100","10416.772200","10362.196400","10307.620600","10253.044800","10198.469000","10147.131800","10095.794600","10044.457400","9993.120200","9941.783000","9887.486200","9729.346500","9680.875900","9624.392300"
"5101","Eastern Africa","6717","Naturally regenerating forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"218995.450000","218012.930000","217030.410000","216047.890000","215065.370000","214082.850000","213100.330000","212117.810000","211135.290000","210152.770000","209170.250000","208110.120000","207049.990000","205989.860000","204929.730000","203869.600000","202809.470000","201749.340000","200689.210000","199629.080000","198568.950000","197467.639000","203335.428000","202234.117000","201132.806000","200031.495000","198742.099000","197540.910000","196379.918000","195112.470000"
"5101","Eastern Africa","6716","Planted Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2158.420000","2164.247000","2170.074000","2175.901000","2181.728000","2187.555000","2193.382000","2199.209000","2205.036000","2210.863000","2216.690000","2281.032000","2345.374000","2409.716000","2474.058000","2538.400000","2602.742000","2667.084000","2731.426000","2795.768000","2860.110000","2898.618000","3125.026000","3163.534000","3202.042000","3240.550000","3297.020000","3354.860000","3411.390000","3469.210000"
"5101","Eastern Africa","6670","Other land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98975.620000","98992.812000","98842.504000","117242.196000","117303.888000","117300.580000","117422.272000","116470.954000","115782.146000","113955.838000","113115.530000","112747.333000","112820.936000","111382.139000","123972.949900","123880.735800","123362.059900","123432.651600","122218.906900","121326.467100","121191.869300","119911.322700","146879.870700","147243.617900","147802.853200","148482.825800","149229.605500","149979.158400","150572.642200","151817.727700"
"5101","Eastern Africa","6680","Inland waters","5110","Area","1000 ha","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","30538.000000","19283.419200","19278.807700","19276.567800","19268.693400","19274.165200","19272.157800","19202.839600","19202.397900","19395.058200","19395.697400","19400.665500","19400.657700","19399.750900","19400.510500","19401.169300","19401.169300"
"5101","Eastern Africa","6690","Land area equipped for irrigation","5110","Area","1000 ha","639.000000","644.000000","651.000000","666.000000","704.000000","723.000000","746.000000","754.000000","764.000000","775.000000","809.000000","827.000000","890.000000","944.000000","999.000000","1066.000000","1148.000000","1209.000000","1268.000000","1318.000000","1388.000000","1436.000000","1485.000000","1581.000000","1644.000000","1722.000000","1791.130000","1845.930000","1911.730000","1974.530000","1980.330000","2015.830000","2182.130000","2208.130000","2235.130000","2265.130000","2299.130000","2324.830000","2347.330000","2369.930000","2399.530000","2472.430000","2545.730000","2617.530000","2696.230000","2765.696700","2829.963300","2896.930000","2970.630000","3035.260000","3095.660000","3187.700000","3227.300000","3266.860000","3324.420000","3323.980000","3322.500000","3322.500000","3322.500000"
"5101","Eastern Africa","6671","Agriculture area under organic agric.","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235.530000","399.800000","516.840000","422.410000","456.080000","483.480000","538.660000","636.900000","642.680000","651.330000","995.610000","965.860000","1008.234000","964.973000","928.186000"
"5101","Eastern Africa","6672","Agriculture area certified organic","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39.950000","49.420000","50.300000","187.410000","146.700000","317.610000","307.550000","447.600000","551.670000","489.150000","348.560000","380.053000","664.266000"
"5101","Eastern Africa","6714","Primary Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6008.450000","5949.950000","5891.450000","5832.950000","5774.450000","5715.950000","5657.450000","5598.950000","5540.450000","5481.950000","5423.450000","5375.450000","5327.450000","5279.450000","5231.450000","5183.450000","5123.650000","5063.850000","5004.050000","4944.250000","4884.450000","4858.050000","4831.650000","4805.250000","4778.850000","4752.450000","4752.450000","4752.450000",,
"5102","Middle Africa","6600","Country area","5110","Area","1000 ha","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000","661266.000000"
"5102","Middle Africa","6601","Land area","5110","Area","1000 ha","649762.000000","649762.000000","649762.000000","649762.000000","649762.000000","649762.000000","649762.000000","649762.000000","649762.000000","649762.000000","649762.000000","649762.000000","649762.000000","649722.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000","649682.000000"
